segment_id,transcript,video_filename,tester_name
1514,Bullet 506,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1515,Don't know what that one is at all,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1516,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1517,"Bullet, support for men and boys dealing with family and relationship difficulties",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1518,"Phone 1,3789978",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1519,Bullet 606,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1520,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1521,Bullet provides support for those experiencing emotional distress with access to 24 hour crisis support and suicide prevention services,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1522,"Phone 1311, 14",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1523,End of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1524,Find more support services and helplines here,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1525,Visited family and domestic violence services and resources,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1526,OK,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1527,See also heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1528,"Visited my situation, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1529,Support and advice for the,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1530,"So I think the um See help in taking care of yourself, collecting evidence, helpful resources, heading level 3",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1531,"At work, heading level 3",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1532,"If you have children, tips on making a safety plan, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1533,Tips,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1534,"Think about and prepare, safety at home",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1535,List 9 items,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1536,"I feel as though these are good practical tips that are achievable, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1537,I can imagine some of them being quite daunting,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1538,"And it's reliant on community members who the person you're reliant in, in some cases reliant on",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1539,"We're certainly assisted by having someone, a friend",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1540,Or a concerned,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1541,"Person Um, that does give the Person experiencing family violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1542,"Support and that unconditional, you know, that that acknowledgement, hey, you not, not telling them, just get out of it, you know",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1543,"Being there to listen and believe what they're going through and so forth, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1544,"Bullet plan an escape route in case you need to leave quickly, 1 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1545,"So, you know, to think through these things, I think would be useful, and as I said, they do seem achievable",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1546,"We'll identify what the safest room in the house, maybe this could include a room with an internal door lock or a room with a way to get outside, 2 and 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1547,"Um, Bullet beware of household items that could be used as weapons, 3 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1548,"Is that Yeah, the, the perpetrator could use as a weapon against you, I guess, not the other way around for your own safety",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1549,"We'll talk to trusted neighbors and ask them to call the police on 000, say hear signs of violence or abuse, 4 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1550,"Yeah, I think that's actually a really good one because",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1551,"Then You know, if something's happening",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1552,It's not the person's fault,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1553,"It's not the victim, you know, the, the perpetrator can't",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1554,Blame the person experiencing the,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1555,"Violence for calling the police, it's just, it's something that's happened because of their behavior",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1556,"Um, but not actually",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1557,"Yeah, can't, they can't sort of transfer the blame",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1558,"Bullet pack a bag of essential items such as money, keys, bank cards, ID, important documents, clothes, toiletries, medication, and Medicare card, and toys",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1559,"Store it somewhere safe or with someone you trust, 5 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1560,Um,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1561,"Yeah, again, Tricky to",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1562,"Tackle, I imagine in some cases, one having somewhere safe, um, I imagine trying to do it in your own home",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1563,Would be scary cos you'd be worried they were going to find it,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1564,"Um, and not everyone has somewhere to, to somebody who they can leave it with",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1565,"But again, super important type of action to have occurred",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1566,"You know, to, to do, try, very good idea",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1567,"Um, It would seem a little bit daunting, I think, though",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1568,"Well if possible, use this for your mobile phone with prepaid credit to prevent being monitored, 6 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1569,"Sort of a similar thing as above, having that extra phone might",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1570,"Um Yeah, you can imagine, well, you can imagine the",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1571,Being scared of it being found and so forth,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1572,"Again, very good idea, but has its inherent issues, I guess",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1573,"But if you're looking for information about family and domestic violence or services, learn how to, 7 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1574,Browse online and use technology safely,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1575,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1576,Full stop,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1577,"Bullet agree on the code, word slash sentence to use with trusted friends and family",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1578,"If you feel in danger, 8 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1579,"And that's another thing I wouldn't have thought of, um, which is a great idea, very achievable",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1580,"Um, if you're able to make the phone call and just",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1581,Again Put out an alert,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1582,"That isn't obvious, you know, you're not saying anything",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1583,That the person's going to overhear and suspect you're,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1584,Dobbing them in for lack of a better term,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1585,"Bullet their trusted friends, family, and slash your neighbors know about what is happening and include them in your safety plan 9 of 9",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1586,"End of list, if you have children, heading level 3",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1587,"Again, I don't think there's too much information here",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1588,I think it is digestible,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1589,"Um, I like all of the suggestions in terms of, I think they're very good",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1590,I recognize some of them are daunting,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1591,"Um, List 4 items, will it talk to your children about how to keep safe in an emergency? Will it make sure it, will it talk with your children to make sure they know that what is happening is not their fault, 40 4",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1592,"Like that one particularly is, you know, so important",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1593,"Cause kids will internalize this stuff like nobody, all little things",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1594,End of listing level 3,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1595,"so yeah, I, I",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1596,I think this is a great resource,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1597,"Um, I wasn't sure coming into it what to what would be found in here",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1598,"Uh, but I think the details that",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1599,"The, you know, the suggestions, the Tips and tricks are",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1600,"Are good, achievable in most cases with the caveats that I've already sort of explained",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1601,"Zoom must, zoom room share toolbar window systems record to this computer",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1602,"Safari, safari, coercive control, it doesn't have to be physical, coercive control",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1603,"Using the feedback, um, let me just do a quick search",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1604,Item choose a menu first,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1605,"Go for send, send feedback to items",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1606,Send feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1607,Send feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1608,"Send feedback, end of May",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1609,Content end of May,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1610,Fill in the form to get assistance or tell us about a problem with this information or service,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1611,OK,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1612,Send feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1613,So Department of Community search worked well there,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1614,That's good,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1615,"Department of Communities, complaints and feedback hitting level 1",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1616,"Children and young people, complaints and feedback, hitting level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1617,Child protection vertical line children in care,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1618,"Department of Communities, complaints and feedback hitting level one",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1619,The Department of Communities welcomes your complaints and feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1620,"Wherever possible, we will work to resolve your issue",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1621,"The complaints processes cover all service users, including foster carers, people with dis last updated",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1622,"The 24th of November, table of contents, empty navigation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1623,"Call the Department of Communities complaints and feedback number 11-800, whether you're lodging a complaint or paying a compliment",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1624,"Your feedback is keyed to the complaints processes cover all service users, including, we especially welcome complaints from any child or young person",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1625,Lodging your feedback using the web form for children and young people,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1626,"Child protection, house, what department service would you like to complain about or provide other feedback about? Article, graphic design of children end of particle",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1627,"Graphic design of children, image",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1628,End of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1629,Children and young people complaints and feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1630,Heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1631,"If you're a child or young person, it's OK to complain",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1632,It's a particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1633,Graphic design of an end of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1634,"Child protection, vertical line children in care complaints and feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1635,Heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1636,Tell us about particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1637,"Graphic design representing various disability services, image",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1638,End of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1639,"Disabilities, complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1640,Let us know about the particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1641,"Graphic design of a house, image",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1642,End of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1643,"Housing complaints and feedback, heading level 2 from the 1st of July 2020 article",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1644,Graphic design of the end of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1645,"General complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1646,"For general complaints and feedback about particle, colorful icon featuring a laptop end of particle",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1647,"Link is external, heading level two",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1648,Report a website problem or technical issue relating to the department of,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1649,"Community website sidebar, sidebar, other information, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1650,Visited link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1651,If you require assistance in translating or interpreting the resources on this colon,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1652,List 3 items bullet TTY slash bullet and list bullet SF end of list,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1653,Complaints management policy PDF provided by heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1654,"Department of Communities, contact heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1655,"I'm not sure where to go if it's, um, feedback, say I, again with the original",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1656,"Premise of a new family moving in down the street, I'm not sure",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1657,Provided by heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1658,"Other information, heading level 2 link is external",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1659,Heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1660,"General complaints and housing complaints and feedback, disabilities complaints and feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1661,"Child protection vertical line children children and young people complaint, Department of Communities, complaints and feedback heading level 1",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1662,The Department of Communities welcomes your complaints and feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1663,"Wherever possible, we will work to resolve your issue",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1664,"The complaints processes cover all service users including foster carers, people with disability, Aboriginal people, housing tenants, and matters relating to child protection",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1665,"Last updated, the table of contents",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1666,"Call the Department of Communities Complaints and whether you're lodging a complaint or paying a compliment, your feedback is the key to the complaints process",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1667,We especially welcome complaints from any child or young person,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1668,Lodging or feedback using the wave form for children and young people,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1669,"Child protection, housing, disability, or any other department business service area is the quickest way to have your say",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1670,"We especially welcome complaints, lodging or feedback using the wave form for children and young people",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1671,"Child protection, housing, disability, or any other department business service area is the quickest way to have your say",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1672,"What department service would you like to complain about or provide other feedback about? Article, graphic design, end of particle",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1673,"Children and young people complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1674,"Child protection verdict, disabilities complaint, housing complaints and general complaints and feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1675,Heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1676,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1677,Heading level,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1678,"Other information, heading provided by heading level, contact heading share, heading left, have a question or acknowledgement of country, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1679,I'm just gonna jump back and see if that back,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1680,"Coercive control WA coercive control, heading level 1",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1681,"What is coercive control? Heading recognize emotional isolation, monitoring, financial controlling sexual violence, Head cultural and spirit, children and parenting, what to do if, what you can do if you are you worried about a mate's behavior you're worried you might be using to help and support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1682,Help raise awareness about coercive help and support,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1683,"Heck if you or if it's not an in emergency, list 5 items",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1684,"Bullet, 10 link is external bullet",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1685,"Bullet and bullet, 2 of women's domestic violence helpline, bullet double O M EF women's women's domestic women's domes women's domestic violence helpline",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1686,Women's domestic out of bullet provides support for bullet 3 or 5,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1687,"Men's domestic violence help bullet bullet, bullet provides 3 bullet 5",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1688,"If you are concerned about a child's well-being, child end of list, find more supports",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1689,Visited family and domestic violence helplines and support to raise awareness about we all have a role to find out how to,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1690,"Help raise awareness about coercive, you can also find out how to stand up against family and domestic violence and promote risk",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1691,See also heading level stoppages region,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1692,"Understanding family and domestic, find out the different types of abuse, how it impacts",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1693,"Visited my situation, heading level 2, support and advice for the different types of situations",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1694,"Help raise awareness, heading level 2, find social media resource and of other helpful resources",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1695,Learn more about co op,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1696,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1697,Link is external,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1698,"Link is provided by heading level, Department of Communities",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1699,"Government of Western Australia, share heading level, share this page with your Facebook share this page with, share this page, end of coercive, have a question or want to report a problem, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1700,Fill in the form to get assistance or tell us about a problem with this information or service,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1701,"Visited, send feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1702,"Ema, content information, acknowledgement of country, food and navigation, and copyright info",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1703,Content end of May,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1704,"Visited, send feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1705,"Maybe I've misunderstand understood the situation and I just wanna provide general feedback, visited, send feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1706,"So Page visited, send feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1707,"Department of Communities, complaints",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1708,"I don't know that I can send a Feedback film about a concern that I have with a situation, like a specific situation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1709,Acknowledgement of country heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1710,Heading not found,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1711,"Acknowledgement of country, foot and navigation and copyright info, skip domain content",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1712,Department of Children and Young People complaints and feedback,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1713,"Heading if you're a childhood particle, graphic design end of particle",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1714,"Child protection, vertical line children in care complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1715,"Disabilities complaints and feedback, housing complaints and feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1716,"Disabilities, let us know about your complaint or feedback with the disability service or support you've received from communities",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1717,"Article graphic design of a house, end of particle",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1718,"Housing complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1719,"General complaints and feedback, heading for general complaints and feedback article",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1720,Colorful icon end of particle,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1721,"Vink is external, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1722,End of colorful icon featuring a laptop article for general complaints and feedback about communities,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1723,"General complaints and feedback, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1724,"Department of Communities, general complaints and feedback",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1725,"Department of Communities, Department of Communities complaints and feedback form, heading level 1",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1726,See also heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1727,"Other information, heading level 2",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1728,Provided by heading level 2,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1729,Other see Department of Communities complaints and feedback form heading level 1,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1730,All fields marked with name,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1731,Name star group,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1732,"First name required in valid data, edit text",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1733,OK,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1734,"To open the autofill menu, press the apple down arrow key, then press the object last name required in valid data in a text with autofill menu",project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1735,You know,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
1736,J,project_1f7f2859-ac90-4696-b89f-1077aa6040be_ghum.mp4,ghum
